name,status
CellBreaker,operating
Smartivity,closed
Donets Connecting,closed
Rx Systems PF,closed
Trax Image Recognition,operating
Alzwad Mobile Services,operating
Interested,operating
Druidly,operating
AesRx,operating
Kontera,operating
Fixstream Networks Inc,closed
iRise,operating
Zakipoint,operating
Baltic Ticket Holdings AS,closed
BIO-IVT Group,closed
Blue Water Satellite,operating
Amplify Health,operating
eMeter,operating
Arthesis Covers,operating
SafeITData,operating
Snapshot Energy,closed
inSelly,closed
Errund,operating
Meilele,operating
Kumbuya,closed
"EscapadaRural, Servicios para propietarios",closed
Pijon,operating
Good.Co,operating
C7 Data Centers,operating
TastingRoom.com,closed
Light Extraction,operating
Quick TV,operating
clipsync,closed
Mapps.com.tr,operating
Multipath Networks,closed
Whistle Sports,operating
Twych Innovation,closed
Rive Technology,closed
Cyber Kiosk Solutions,closed
ContentDJ,closed
S.E.A. Medical Systems,operating
MicroSolar,operating
Common Ground,operating
BioKier,operating
Charitic,closed
Findmework Limited,closed
Cloud Communications and Computing Corp.,closed
eToro,operating
DohJe,operating
Chef Dovunque,closed
eRelyx,operating
"Trajectory, Inc.",closed
MultiLing Corporation,operating
TribeHR,operating
Ambient Fytns Technology,operating
Insevo,operating
Caralon Global,operating
One Earth Designs,closed
SkillSlate,closed
bounty app,operating
Digital Retail Apps,operating
Bswift,closed
U.S. Fiduciary,closed
ApiFix,operating
Exmovere,closed
Merganser Biotech,operating
NOC2 Healthcare,closed
LaoBaiXing,operating
Visiopharm,operating
4Front Security,closed
Colixo,closed
Mobile Satellite Ventures,closed
Instart Logic,operating
Meerkat,closed
Aztec Group,operating
ELIKE,closed
Pixtasy,closed
"an,LLC",operating
WaterplayUSA,operating
BioRestorative Therapies,closed
Karos Health,closed
Take Me Home Taxi,operating
SolBeam,closed
Prospect Accelerator,operating
Nalace Corporation,closed
Department of Health and Human Services,closed
Codecademy,operating
ONtheGO Platforms,operating
SavvySystems,closed
AdviceIQ,operating
trecker.com,closed
PayPerks,operating
JML Optical Industries,closed
Fortscale,closed
"Sonavex, Inc.",operating
Leostream,operating
Prana Essentials,closed
ProTenders,closed
Crowdcare,operating
HealthPlotter,closed
Servigistics,operating
OYO Rooms,operating
Fliqz,operating
Veratect,closed
Couchsurfing,operating
PrimeWire,operating
Tradeos,operating
"Economic Index Co.,Ltd.",closed
bettercodes.org,closed
"redhotMAYO, Inc",operating
Swapdom,closed
Quest Discovery,operating
V.I.O.,closed
Cahootify,operating
Kid Bunch,closed
Efty,closed
Twisto Payments (Twisto.cz),operating
Easyrent.com,closed
Harvard University,closed
Embo Medical,operating
Target Software,operating
Anyvite,operating
ChinaNetCloud,operating
Bulb,operating
Learning Games Studios,operating
Synapse Wireless,operating
Guardion Health Sciences,operating
On Demand Therapeutics,operating
L.E.S.S.,operating
Render Pictures Entertainment,closed
Deyor Rooms,closed
DataNitro,closed
DockPHP,operating
WritePath,operating
Mobile Service Pros,closed
Data.com International,operating
DaoliCloud,operating
PsychArmor,closed
Pidgon,operating
ActBlue,operating
MyBenefitSource,operating
Tissue Regeneration,operating
Compoze,operating
Pole Star,closed
Bigvest,closed
Savision,operating
IntraOp Medical,closed
Wordlock,operating
Syft,operating
CMGE,operating
Shayne Foods,closed
Joylux,closed
AppNexus,closed
Worksoft,operating
Venneos,operating
VitaFlavor,operating
FlatClub,operating
CoVenture,operating
Priceonomics,closed
Inkventors,closed
Brazzlebox,operating
Kuaizi Tech,closed
Amplify.LA,closed
ESP Pharma,closed
UniSmart,closed
Bricksolve,closed
TableTime,operating
if(we),operating
SIPP eco beverage co,closed
Lapio,operating
Kudos,closed
Planet Metrics,closed
Clean Energy Systems,closed
Keepstream,operating
AutoGraph,operating
introNetworks,closed
Thistle,closed
Open Listings,closed
StrangeLogic,operating
Thington,closed
42Networks,closed
Neater Pet Brands,closed
5 Screens Media,operating
Ingenios Health,closed
Play Megaphone,operating
BCSphere,closed
GreenBytes,operating
Addepar,operating
AppyParking,operating
Viamet Pharmaceuticals,operating
"LinkSmart, Inc.",closed
SportStream,closed
Forward Financial Technologies,operating
XD Nutrition,closed
Crate Canada,operating
Petronics,closed
Everyware Global,operating
Rome2rio,closed
Ameritox,operating
Symbiomix Therapeutics,closed
Splashscore,operating
Sensus Energy,closed
You Know Watt,closed
Validus Technologies Corporation,closed
Urbem Media,operating
ArcScan,closed
Grupo Phoenix,closed
Objectworld Communications,operating
TraceWave GmbH,operating
ActSocial,operating
Balakam,closed
Vivotech,operating
Propstack,closed
Imaging Automation,closed
DigitalGlobe,operating
iBloom Technologies,operating
ShareRails,operating
Pulsate,closed
Entomo,closed
Accent Custom Finishings & Design Center,closed
Kluster,operating
Vision Sciences,closed
Opal Labs,closed
Customer Alliance,closed
Marshall Wace,closed
Scoopshot,closed
Ayasdi,operating
Claro,closed
Cutetown,operating
NerdWallet,closed
archify,closed
Dot Com Zambia,operating
UsMeU LLC,closed
Spark Software,closed
PREPit,operating
Inclinix,closed
SquareOne Mail,closed
PaperKarma,operating
Tipser,operating
Resource Guru,closed
Eisenworld,operating
I Like My Waitress,operating
Fresh Nation,operating
Domob,closed
BoxCat,operating
Simpleshow,closed
J&V Big Game Outfitters,closed
Nimbus Therapeutics,closed
UnitesUs,closed
Caribou Bay Retreat,closed
iConclude,operating
TruHearing,operating
Signostics,closed
Telcom Global Solutions,closed
Chalet Tech,closed
ZAP,operating
StyleZen,closed
"mobywize, inc.",closed
seeusoon.io,operating
EasyProperty,operating
Intrinsity,closed
Activity Stream,closed
BuyRentKenya.com,closed
Shaker,operating
Moy Univer,operating
Standard Renewable Energy,operating
Tytanium Ideas,closed
Siri,closed
Click4Ride,operating
Sentec Pte Ltd,closed
Synup,closed
NxtPhase,closed
AsthmaMD,operating
BetTech Gaming,closed
BuildingSearch.com,operating
Indybo,closed
behaview,closed
Capee group,operating
EnergyClimate Solutions,closed
iubenda,operating
Innoverne,closed
meQuilibrium,closed
Phthisis Diagnostics,operating
VaxInnate,closed
Fundgrazing,closed
Lambda OpticalSystems,operating
MediSens,operating
XPlace,closed
VikingCars,closed
Ascension Technology Group,operating
Orthobond,operating
Signature Genomic Laboratories,closed
Fineline,closed
GoodPeople,closed
Illumagear,operating
Keona Health,operating
BlackLocus,closed
Structural Research and Analysis Corporation,operating
Newspepper,operating
Sunshine Heart,closed
iCook.tw,closed
FanBoom,closed
C3 Metrics,operating
NuVista Energy,operating
HipLogiq,closed
Flypay,operating
MyUnifood,operating
Riboxx,closed
ShareThis,operating
Autodisplay,closed
LocoX.com,operating
Mobile Card,closed
SpectralCast,operating
Step to the future,closed
Code On Network Coding,operating
iamcompany,closed
Caregivers,operating
Hydration Labs,closed
The Multiverse Network,closed
Carbylan Therapeutics,operating
Sofie Biosciences,closed
Moving Off Campus,closed
Better Finance,closed
TheCreator.ME,operating
Gloople,closed
Digital Media Broadcast,operating
Onepager,closed
Nevo Energy,closed
Contactually,operating
Poq,operating
ThermoLift,closed
Tufin,operating
NanoFlex Power Corporation,operating
Car Guy Nation,operating
ShopText,operating
B1bl3Shares LLC,closed
Alation,closed
Microbial Solutions,closed
Darwin Lab,closed
Faaborg Pharma,closed
Owlr,closed
Teklatech,operating
AfterSteps,operating
Flyby Media,closed
National Banana,closed
Inkive,closed
Delirium,operating
Think Global,operating
Blissful Feet Dance Studio,closed
Presence Online,operating
Mitokyne,closed
Hootsuite,operating
ID.me,operating
Folica,closed
HireXperience,closed
Cover Lockscreen,closed
DeltaDNA,operating
Comply7,operating
Aristotl,closed
Talnts,closed
get2play,closed
LNTS,closed
Pocket Explorers,operating
Chrono24.com,closed
LinguaLeo,closed
Anunta Technology Management Services,operating
Shopo,operating
CivicSolar,operating
XOJET,closed
ToneTag,closed
Mailjet,closed
Shicoh Engineering,closed
Voyager Therapeutics,operating
Pachyderm,operating
The Mighty,closed
IXI Mobile,closed
Matchbook,operating
ihush.com,closed
Wisboo,operating
Blue River Technology,operating
Dowley Security Systems,operating
GenSpera,closed
advocado,closed
Energy Surety Partners,closed
Actona Technologies,closed
Trading Ticket,operating
EQUITYMULTIPLE,closed
Mark Medical,operating
eCredit,closed
Blueheath Holdings,closed
Co-Work,closed
ENDOVALVE,closed
Confer Technologies,operating
Calithera Biosciences,closed
Tyres on the Drive,operating
I Move You,operating
Maysound,operating
Eluha,operating
Truevision,operating
ATOMOO,operating
Gift Card Impressions,closed
Thalmic Labs,operating
ShelfFlip,operating
Exagan,operating
Mambu,operating
Knox Media Hub,closed
Experiment,closed
Benaissance,operating
Flex Biomedical,closed
Netsket,operating
LittleFoot Energy Finance,operating
FClub,operating
Guided Delivery Systems,closed
Quackenworth,operating
IncludeFitness,closed
MedCity News,closed
New River Innovation,closed
THE MELT,closed
Dynamixyz,closed
Acision,closed
QuadROI,closed
Embark,operating
mindSHIFT Technologies,closed
Affineti Biologics,closed
BlueSwarm,closed
Makstr,closed
Skoove,closed
AvidRetail,operating
Snizl Ltd,closed
Amitive,operating
VeedMe,operating
Digidentity,operating
Onaro,operating
Gliph,operating
Stella & Dot,operating
Elemental Enzymes,operating
Rooftop Media,closed
eCampus Tutors,operating
Wuhan Yunfeng Renewable Resources,closed
Priccut,operating
apta.me,operating
Baoku,operating
Amagi Media Labs,closed
Page365,closed
VivaReal,closed
Truefit,operating
Impact Consulting,closed
iPowow,closed
Isogenica,closed
Huaxia Dairy Farm,closed
Tangerine Power,closed
LocalMaven.com dba RealtyMaven.com,closed
Naviscan,operating
The App3,operating
Odojo,closed
Sonopia,operating
Fast Orientation,operating
Bionaut Pharmaceuticals,operating
Integrated Medical Partners,operating
Metrigo,closed
TradeFoxx,closed
Income&,operating
Tasktop Technologies,operating
Mistral Solutions,operating
OPAL Therapeutics,closed
Activaero,operating
Financial Guard,operating
Electrolytic Ozone,operating
CodeNxt Web Technologies Private Limited,closed
CURRENT,closed
NeurOptics,operating
Loudeye,closed
Chalk,operating
CrowdStreet,operating
Sierra House Cookies,operating
Belancer.com,closed
linkedFA,operating
Greengate Power,operating
FoodText,operating
News Republic,closed
BT Pharma,closed
WonderLuk,operating
Stream.io Inc,operating
JeNu Biosciences,closed
Angel Medical Group,closed
OptAim,closed
Gimlet Media,closed
Columbia Property Managers,operating
Ulabox,operating
NI2,operating
Izzy Money,closed
Van Ackeren Consulting,closed
Envio Networks,operating
WebVet,closed
MNG International Investments,operating
HelloTel,operating
cisimple,operating
G-KEEP,operating
OKpanda,closed
Noitom,operating
Melon Power,closed
RetroSense Therapeutics,closed
Showpad,operating
Jelly HQ,operating
Social Health Innovations,operating
"Funding Wonder, Inc.",closed
eVinyard,operating
Puick,closed
Kukunu,operating
MedWhat,operating
PINC Solutions,closed
Easy Khaana,closed
Immerse Learning,closed
Interset,operating
OGIO International,operating
Procyrion,closed
iKoa,closed
Ediply,closed
Tarena,operating
NexGen Storage,operating
Socrata,operating
Getourguide,operating
Picmonic,operating
MineRP,operating
SpeSo Health,closed
Opanga Networks,operating
myRete,operating
Dazzling Beauty Group,operating
Tacoda,operating
Soompi,closed
Bolt Threads,operating
HouseValues,operating
Scrumpt,operating
Chase Ya Dreamz (Crazyy Frog Pvt Ltd,closed
GroupVox,closed
Lumex Instruments,operating
Pilot,operating
Local Reputation,operating
USA Fashion Project,operating
N-Trig,operating
CRAM Worldwide,operating
Storytree,closed
AdvanDx,operating
Six Degrees of Data,closed
MRO,closed
Backblaze,closed
"Sintact Medical Systems, Inc.",operating
Bobex.com,operating
Pronto Technology,closed
Cobra Stylet,operating
Telesphere Networks,closed
RE2,closed
Xotelia,closed
ITao,operating
Tigerstripe,closed
DermaMedics,operating
Integrated Trade Processing,operating
Claro Energy,closed
Mobilitrix,closed
Tioga Pharmaceuticals,operating
Shoptagr,operating
NanoAvionics,closed
MicroTransponder,operating
Clip Interactive,closed
PakSense,closed
IMImobile,closed
Oxford Semiconductor,closed
Venture Technologies,closed
Arkeia Software,closed
Telectic,closed
massagio,operating
IdealSeat,closed
Weblicon Technologies,operating
ACE*COMM,operating
Textádo,operating
Breaking Media,closed
Movinary,operating
Virtual Air Guitar Company,operating
Intuitive Creations,operating
hiver,operating
Rapid Action Packaging,closed
Olark,closed
ZenSoon,closed
DVS Sciences,operating
Swapper Trade,operating
Carbonlights Solutions,closed
Collider Media,closed
Nevigo,closed
Freeflow Technologies,operating
FoodByNet,closed
SafedoX,closed
Privcap,operating
Neomend,operating
Consensus Point,operating
EarthLink,operating
Ohlalapps,closed
Betahaus,closed
Fish City Grill,closed
GoSporty,operating
Brisk Synergies,closed
Connected Living,operating
OilAndGasRecruiter,closed
Iceni Therapeutics,closed
Case Rover,closed
Sold,closed
Gruppo MutuiOnline,operating
PROGENESIS TECHNOLOGIES,operating
Tiba Group,closed
Intivix,closed
Oxsensis,operating
Chilango,operating
TapCanvas,operating
EverTrue,closed
InvisibleCRM,closed
ERPFlex,operating
oToBOTS,closed
Orbis Biosciences,operating
Navetas Energy Management,operating
Mosoro,closed
SkyFuel,closed
Grou App,operating
Visible Technologies,operating
Opta Sportsdata,operating
Zitra.com,closed
LigerTail,closed
Hull,operating
Greta,closed
Siftit,closed
Strategic Distribution,operating
Flextown,closed
Five Prime Therapeutics,operating
Prot-On,operating
Elucid Bioimaging,operating
Excel Business Intelligence,closed
Advanced Accelerator Applications,closed
Strevus,operating
ShomoLive,closed
Veriana Networks,closed
Mode Diagnostics,closed
GoneVaca,closed
Auctomatic,closed
Redknee,operating
Deetectee Microsystems,operating
Cardiowise,closed
Digital Magics,operating
TourPal,operating
Viddler,closed
Peekee,operating
Walldress,operating
SOMA Analytics,closed
My Best Friends Daycare and Resort,operating
Palringo,operating
Gateshop,closed
Chirp Interactive,closed
Network Contract Solutions,closed
Playrcart,closed
Sichuan Gaofuji Food,operating
Melody Management,closed
Innoup Farma,operating
Jell Creative,closed
CAN Capital,closed
Youneeq,operating
Spectropath,operating
Pixelport Networks!,closed
Lit Motors,closed
Retinad,operating
Touchstone Semiconductor,operating
Enikos,operating
Equiom,operating
TeraFirrma,operating
King.com,operating
WiMi5,operating
Billaway,closed
MultiZona.com,operating
Street Vetz entertainment,operating
TripFab,closed
Nortis,operating
UserMojo,closed
Strategic Health Services,operating
EasyWay Ordering,operating
Boosket,closed
SeeToo,operating
Pureshield,operating
Essen BioScience,closed
kooaba,operating
neuehouse,operating
GamaMabs Pharma,closed
Riskalyze,operating
OnboardIQ,closed
CloudLink Tech,operating
Your Style Unzipped,operating
Nanolive,closed
Otis & Friends Doggy Day Care and Hotel,operating
"Gobiquity, Inc.",closed
Baileyu,closed
Connect2.me,closed
datapine,closed
Domatica Global Solutions,closed
Lucidworks,closed
Wikibon,operating
InnoSpark,operating
Pomelo,operating
SHAW COPPER AND BRASS,operating
LeaderNation,operating
True North Consulting,operating
Vannevar Technology,operating
TG Publishing,operating
ModuleQ,closed
Twelvefold,closed
Wilmar Industries,operating
HealOr,operating
Pavia Systems,operating
NAVITIME JAPAN,closed
HopsFromVirginia.com,operating
Quandl,operating
Side,closed
Nines Photovoltaics,closed
Get.com,operating
Navajo Systems,operating
Strategic Data Corp,closed
YouEye,closed
Parkya,operating
Bucky Box,closed
Winecrasher.com,operating
Awl & Sundry,closed
Picaboo,closed
Cymmetria,operating
Mintos,closed
BOARDZ,closed
Storific,closed
Conceptboard,operating
Alien Technology,operating
Entopsis,operating
CardioLogs,operating
Green Chef,closed
Shape Security,closed
Zapnip,operating
LootWorks,closed
One Kings Lane,closed
SaveMeeting,closed
Jingit,closed
Wamba,operating
LessThan3,closed
Gravity Jack,closed
Housecare,closed
